恩施土家族苗族自治州,恩施土家族苗族,Enshi Tujia Miao Autonomous Prefecture,Enshi,156422800,422800,109.48327099996,30.15527799978,11,亚洲,0
荆州市,荆州,Jingzhou City,Jingzhou,156421000,421000,112.23374400009,30.33750399991,11,亚洲,101200801
郴州市,郴州,Chenzhou City,Chenzhou,156431000,431000,113.00915300031,25.77358000002,11,亚洲,101250501
赣州市,赣州,Ganzhou City,Ganzhou,156360700,360700,114.93003199978,25.83427500029,11,亚洲,101240701
福州市,福州,Fuzhou Shi,Fuzhou,156350100,350100,119.29179300015,26.07713000035,11,亚洲,101230101
三明市,三明,Sanming City,Sanming,156350400,350400,117.63430800001,26.26723699969,11,亚洲,101230801
南平市,南平,Nanping City,Nanping,156350700,350700,118.17282700007,26.64480999978,11,亚洲,101230901
宁德市,宁德,Ningde City,Ningde,156350900,350900,119.52104799987,26.66997600019,11,亚洲,101230301
衡阳市,衡阳,Hengyang City,Hengyang,156430400,430400,112.56670799977,26.89681199987,11,亚洲,101250401
吉安市,吉安,Ji'an City,Ji'an,156360800,360800,114.98878599957,27.11718300000,11,亚洲,101240601
萍乡市,萍乡,Pingxiang City,Pingxiang,156360300,360300,113.84912900040,27.62607499986,11,亚洲,101240901
宜春市,宜春,Yichun City,Yichun,156360900,360900,114.41081899970,27.81797600009,11,亚洲,101240501
新余市,新余,Xinyu City,Xinyu,156360500,360500,114.91228499975,27.82122199960,11,亚洲,101241001
株洲市,株洲,Zhuzhou City,Zhuzhou,156430200,430200,113.12811699960,27.83079899967,11,亚洲,101250301
湘潭市,湘潭,Xiangtan City,Xiangtan,156430300,430300,112.93869000014,27.83320500001,11,亚洲,101250201
抚州市,抚州,Fuzhou City,Fuzhou,156361000,361000,116.35294799975,27.95243399983,11,亚洲,101240401
长沙市,长沙,Changsha Shi,Changsha,156430100,430100,112.93341899989,28.23128999993,11,亚洲,101250101
鹰潭市,鹰潭,Yingtan City,Yingtan,156360600,360600,117.06391799972,28.26332200041,11,亚洲,101241101
上饶市,上饶,Shangrao City,Shangrao,156361100,361100,117.93859300007,28.45804000015,11,亚洲,101240301
丽水市,丽水,Lishui City,Lishui,156331100,331100,119.91852300044,28.47060699961,11,亚洲,101210801
南昌市,南昌,Nanchang Shi,Nanchang,156360100,360100,115.85324099987,28.68580100022,11,亚洲,101240101
衢州市,衢州,Quzhou City,Quzhou,156330800,330800,118.86940199990,28.93903799970,11,亚洲,101211001
金华市,金华,Jinhua City,Jinhua,156330700,330700,119.64288200020,29.08110100031,11,亚洲,101210901
景德镇市,景德镇,Jingdezhen City,Jingdezhen,156360200,360200,117.17306000022,29.27132299956,11,亚洲,101240801
岳阳市,岳阳,Yueyang City,Yueyang,156430600,430600,113.12271100031,29.35959599996,11,亚洲,101251001
九江市,九江,Jiujiang City,Jiujiang,156360400,360400,115.99637999974,29.70802999988,11,亚洲,101240201
黄山市,黄山,Huangshan City,Huangshan,156341000,341000,118.33386399972,29.71777300042,11,亚洲,101221001
咸宁市,咸宁,Xianning City,Xianning,156421200,421200,114.31704900031,29.84373499957,11,亚洲,101200701
黄石市,黄石,Huangshi City,Huangshi,156420200,420200,115.03352200044,30.20196299969,11,亚洲,101200601
杭州市,杭州,Hangzhou Shi,Hangzhou,156330100,330100,120.20421808660,30.24775550791,11,亚洲,101210101
广安市,广安,Guang'an City,Guang'an,156511600,511600,106.62943499963,30.45873799956,11,亚洲,101270801
遂宁市,遂宁,Suining City,Suining,156510900,510900,105.58932099986,30.53538199968,11,亚洲,101270701
宜昌市,宜昌,Yichang City,Yichang,156420500,420500,111.28076599955,30.69430299978,11,亚洲,101200901
南充市,南充,Nanchong City,Nanchong,156511300,511300,106.10670600018,30.83958200031,11,亚洲,101270501
荆门市,荆门,Jingmen City,Jingmen,156420800,420800,112.19361000010,31.03765800022,11,亚洲,101201401
达州市,达州,Dazhou City,Dazhou,156511700,511700,107.46323900018,31.21076899999,11,亚洲,101270601
绵阳市,绵阳,Mianyang City,Mianyang,156510700,510700,104.67640899978,31.46972100042,11,亚洲,101270401
巴中市,巴中,Bazhong City,Bazhong,156511900,511900,106.74070300014,31.86734699986,11,亚洲,101270901
襄阳市,襄阳,Xiangyang City,Xiangyang,156420600,420600,112.13916000003,32.04922099995,11,亚洲,101200201
广元市,广元,Guangyuan City,Guangyuan,156510800,510800,105.84462000001,32.43629100003,11,亚洲,101272101
十堰市,十堰,Shiyan City,Shiyan,156420300,420300,110.79267999958,32.63135300034,11,亚洲,101201101
安康市,安康,Ankang City,Ankang,156610900,610900,109.02445599995,32.68693200031,11,亚洲,101110701
汉中市,汉中,Hanzhong City,Hanzhong,156610700,610700,107.01893100007,33.06945800039,11,亚洲,101110801
陇南市,陇南,Longnan City,Longnan,156621200,621200,104.91901900023,33.40242100003,11,亚洲,0
商洛市,商洛,Shangluo City,Shangluo,156611000,611000,109.93541800004,33.87203499982,11,亚洲,101110601
西安市,西安,Xi'an Shi,Xi'an,156610100,610100,108.93949000006,34.26634500012,11,亚洲,101110101
咸阳市,咸阳,Xianyang City,Xianyang,156610400,610400,108.70459500016,34.33138800036,11,亚洲,101110200
宝鸡市,宝鸡,Baoji City,Baoji,156610300,610300,107.23261000005,34.36334600012,11,亚洲,101110901
渭南市,渭南,Weinan City,Weinan,156610500,610500,109.50498000013,34.50127599989,11,亚洲,101110501
天水市,天水,Tianshui City,Tianshui,156620500,620500,105.72091499973,34.58215700025,11,亚洲,101160901
洛阳市,洛阳,Luoyang City,Luoyang,156410300,410300,112.44733599966,34.61912700001,11,亚洲,101180901
三门峡市,三门峡,Sanmenxia City,Sanmenxia,156411200,411200,111.19428900014,34.77357599983,11,亚洲,101181701
铜川市,铜川,Tongchuan City,Tongchuan,156610200,610200,108.94043699967,34.89781499956,11,亚洲,101111001
运城市,运城,Yuncheng City,Yuncheng,156140800,140800,111.00119699984,35.02703100038,11,亚洲,101100801
鄂州市,鄂州,Ezhou City,Ezhou,156420700,420700,114.88990400007,30.39353900022,11,亚洲,101200301
黄冈市,黄冈,Huanggang City,Huanggang,156421100,421100,114.86730700032,30.45613199989,11,亚洲,101200501
安庆市,安庆,Anqing City,Anqing,156340800,340800,117.05181400002,30.52717499983,11,亚洲,101220601
武汉市,武汉,Wuhan Shi,Wuhan,156420100,420100,114.29981499966,30.59517399968,11,亚洲,101200101
池州市,池州,Chizhou City,Chizhou,156341700,341700,117.48593199966,30.66703400042,11,亚洲,101221701
湖州市,湖州,Huzhou City,Huzhou,156330500,330500,120.08189499985,30.89632099981,11,亚洲,101210201
孝感市,孝感,Xiaogan City,Xiaogan,156420900,420900,113.91096200010,30.92730999986,11,亚洲,101200401
宣城市,宣城,Xuancheng City,Xuancheng,156341800,341800,118.75352900016,30.94299099993,11,亚洲,101221401
芜湖市,芜湖,Wuhu City,Wuhu,156340200,340200,118.42781400022,31.35400699992,11,亚洲,101220301
无锡市,无锡,Wuxi City,Wuxi,156320200,320200,120.30773600042,31.49319500015,11,亚洲,101190201
马鞍山市,马鞍山,Ma'anshan City,Ma'anshan,156340500,340500,118.50134199963,31.67244199960,11,亚洲,101220501
随州市,随州,Suizhou City,Suizhou,156421300,421300,113.37623699964,31.69212900005,11,亚洲,101201301
六安市,六安,Lu'an City,Lu'an,156341500,341500,116.51461200044,31.73682900016,11,亚洲,101221501
常州市,常州,Changzhou City,Changzhou,156320400,320400,119.96928899969,31.81203699971,11,亚洲,101191101
合肥市,合肥,Hefei Shi,Hefei,156340100,340100,117.22231599998,31.82245399985,11,亚洲,101220101
铜陵市,铜陵,Tongling shi,tongling,156340700,340700,117.81318,30.925247,11,亚洲,101221301
南京市,南京,Nanjing Shi,Nanjing,156320100,320100,118.79127699983,32.06044699963,11,亚洲,101190101
信阳市,信阳,Xinyang City,Xinyang,156411500,411500,114.06279599984,32.12508900026,11,亚洲,101180601
镇江市,镇江,Zhenjiang City,Zhenjiang,156321100,321100,119.45142399972,32.20218100035,11,亚洲,101190301
滁州市,滁州,Chuzhou City,Chuzhou,156341100,341100,118.31143300043,32.30382200029,11,亚洲,101221101
扬州市,扬州,Yangzhou City,Yangzhou,156321000,321000,119.40797199961,32.39564299972,11,亚洲,101190601
泰州市,泰州,Taizhou City,Taizhou,156321200,321200,119.91832500030,32.45712999965,11,亚洲,101191201
淮南市,淮南,Huainan City,Huainan,156340400,340400,116.99437299961,32.62761000040,11,亚洲,101220401
阜阳市,阜阳,Fuyang City,Fuyang,156341200,341200,115.80872500016,32.89192399989,11,亚洲,101220801
蚌埠市,蚌埠,Bengbu City,Bengbu,156340300,340300,117.38347399983,32.91719000042,11,亚洲,101220201
南阳市,南阳,Nanyang City,Nanyang,156411300,411300,112.52264400022,32.99289000017,11,亚洲,101180701
驻马店市,驻马店,Zhumadian City,Zhumadian,156411700,411700,114.01661399974,33.01359499991,11,亚洲,101181601
盐城市,盐城,Yancheng City,Yancheng,156320900,320900,120.15667200021,33.35093700004,11,亚洲,101190701
漯河市,漯河,Luohe City,Luohe,156411100,411100,114.01090099978,33.58299200028,11,亚洲,101181501
淮安市,淮安,Huai'an City,Huai'an,156320800,320800,119.01011400026,33.61167800024,11,亚洲,101190901
